"","x"
"1438",15
"1439",7
"1440",7
"1441",2
"1442",14
"1443",11
"1444",2
"1445",2
"1446",6
"1447",4
"1448",5
"1449",8
"1450",16
"1451",12
"1452",3
"1453",18
"1454",7
"1455",15
"1456",12
"1457",9
"1458",3
"1459",6
"1460",11
"1461",6
"1462",7
"1463",5
"1464",1
"1465",12
"1466",6
"1467",10
"1468",7
"1469",8
"1470",6
"1471",9
"1472",8
"1473",8
"1474",5
"1475",9
"1476",4
"1477",9
"1478",5
"1479",6
"1480",12
"1481",16
"1482",6
"1483",5
"1484",5
"1485",12
"1486",13
"1487",3
"1488",3
"1489",8
"1490",10
"1491",5
"1492",12
"1493",7
"1494",4
"1495",8
"1496",7
"1497",1
"1498",5
"1499",14
"1500",2
"1501",9
"1502",10
"1503",12
"1504",10
"1505",4
"1506",2
"1507",15
"1508",7
"1509",8
"1510",1
"1511",14
"1512",11
"1513",5
"1514",5
"1515",9
"1516",4
"1517",5
"1518",9
"1519",16
"1520",12
"1521",2
"1522",18
"1523",6
"1524",14
"1525",11
"1526",8
"1527",5
"1528",4
"1529",12
"1530",9
"1531",6
"1532",5
"1533",2
"1534",11
"1535",9
"1536",10
"1537",6
"1538",7
"1539",8
"1540",9
"1541",7
"1542",6
"1543",8
"1544",6
"1545",4
"1546",9
"1547",3
"1548",6
"1549",12
"1550",15
"1551",8
"1552",5
"1553",5
"1554",10
"1555",14
"1556",3
"1557",6
"1558",8
"1559",10
"1560",3
"1561",13
"1562",7
"1563",3
"1564",9
"1565",6
"1566",2
"1567",7
"1568",14
"1569",1
"1570",8
"1571",8
"1572",14
"1573",8
"1574",6
"1575",2
"1576",16
"1577",8
"1578",7
"1579",2
"1580",14
"1581",11
"1582",5
"1583",4
"1584",10
"1585",5
"1586",4
"1587",9
"1588",15
"1589",11
"1590",3
"1591",18
"1592",5
"1593",15
"1594",11
"1595",8
"1596",3
"1597",3
"1598",12
"1599",9
"1600",8
"1601",4
"1602",2
"1603",10
"1604",9
"1605",12
"1606",6
"1607",6
"1608",8
"1609",5
"1610",6
"1611",6
"1612",8
"1613",3
"1614",1
"1615",9
"1616",3
"1617",6
"1618",12
"1619",13
"1620",7
"1621",6
"1622",4
"1623",11
"1624",15
"1625",3
"1626",7
"1627",9
"1628",7
"1629",2
"1630",11
"1631",9
"1632",3
"1633",11
"1634",7
"1635",3
"1636",8
"1637",12
"1638",2
"1639",8
"1640",9
"1641",13
"1642",8
"1643",8
"1644",2
"1645",16
"1646",7
"1647",7
"1648",2
"1649",13
"1650",12
"1651",5
"1652",8
"1653",10
"1654",5
"1655",3
"1656",9
"1657",17
"1658",12
"1659",3
"1660",18
"1661",6
"1662",16
"1663",13
"1664",6
"1665",4
"1666",3
"1667",11
"1668",11
"1669",10
"1670",6
"1671",2
"1672",11
"1673",11
"1674",12
"1675",6
"1676",7
"1677",6
"1678",5
"1679",5
"1680",6
"1681",6
"1682",2
"1683",3
"1684",12
"1685",2
"1686",8
"1687",14
"1688",13
"1689",7
"1690",4
"1691",3
"1692",12
"1693",14
"1694",3
"1695",7
"1696",8
"1697",8
"1698",5
"1699",11
"1700",7
"1701",2
"1702",10
"1703",9
"1704",1
"1705",8
"1706",13
"1707",4
"1708",7
"1709",11
"1710",13
"1711",7
"1712",8
"1713",2
"1714",18
"1715",7
"1716",6
"1717",2
"1718",12
"1719",12
"1720",6
"1721",9
"1722",7
"1723",3
"1724",2
"1725",9
"1726",18
"1727",10
"1728",3
"1729",18
"1730",3
"1731",17
"1732",14
"1733",6
"1734",3
"1735",2
"1736",10
"1737",11
"1738",10
"1739",6
"1740",3
"1741",14
"1742",11
"1743",13
"1744",7
"1745",7
"1746",5
"1747",4
"1748",4
"1749",6
"1750",7
"1751",6
"1752",2
"1753",12
"1754",2
"1755",4
"1756",11
"1757",12
"1758",7
"1759",5
"1760",4
"1761",12
"1762",16
"1763",5
"1764",9
"1765",8
"1766",8
"1767",3
"1768",10
"1769",8
"1770",3
"1771",9
"1772",9
"1773",2
"1774",10
"1775",13
"1776",4
"1777",6
"1778",11
"1779",11
"1780",7
"1781",6
"1782",1
"1783",19
"1784",6
"1785",6
"1786",3
"1787",11
"1788",13
"1789",7
"1790",10
"1791",9
"1792",2
"1793",1
"1794",6
"1795",17
"1796",12
"1797",3
"1798",17
"1799",2
"1800",15
"1801",15
"1802",6
"1803",3
"1804",2
"1805",9
"1806",8
"1807",9
"1808",5
"1809",1
"1810",14
"1811",9
"1812",15
"1813",7
"1814",6
"1815",8
"1816",4
"1817",5
"1818",5
"1819",8
"1820",7
"1821",1
"1822",12
"1823",4
"1824",2
"1825",10
"1826",11
"1827",8
"1828",5
"1829",4
"1830",13
"1831",15
"1832",6
"1833",12
"1834",9
"1835",6
"1836",4
"1837",10
"1838",7
"1839",5
"1840",9
"1841",10
"1842",4
"1843",10
"1844",13
"1845",4
"1846",7
"1847",11
"1848",11
"1849",7
"1850",6
"1851",2
"1852",16
"1853",6
"1854",7
"1855",3
"1856",13
"1857",14
"1858",8
"1859",11
"1860",8
"1861",1
"1862",2
"1863",8
"1864",19
"1865",11
"1866",5
"1867",18
"1868",3
"1869",14
"1870",14
"1871",7
"1872",2
"1873",1
"1874",8
"1875",8
"1876",10
"1877",5
"1878",2
"1879",11
"1880",9
"1881",14
"1882",8
"1883",6
"1884",7
"1885",3
"1886",5
"1887",3
"1888",10
"1889",6
"1890",2
"1891",13
"1892",2
"1893",2
"1894",8
"1895",11
"1896",3
"1897",6
"1898",5
"1899",15
"1900",15
"1901",8
"1902",12
"1903",9
"1904",8
"1905",2
"1906",10
"1907",3
"1908",5
"1909",12
"1910",8
"1911",4
"1912",10
"1913",11
"1914",3
"1915",9
"1916",11
"1917",13
"1918",5
"1919",8
"1920",2
"1921",19
"1922",6
"1923",10
"1924",2
"1925",13
"1926",14
"1927",5
"1928",12
"1929",10
"1930",1
"1931",3
"1932",9
"1933",20
"1934",10
"1935",7
"1936",18
"1937",4
"1938",14
"1939",16
"1940",6
"1941",1
"1942",2
"1943",5
"1944",9
"1945",12
"1946",6
"1947",2
"1948",9
"1949",10
"1950",17
"1951",9
"1952",9
"1953",9
"1954",3
"1955",5
"1956",4
"1957",10
"1958",4
"1959",3
"1960",12
"1961",3
"1962",3
"1963",9
"1964",10
"1965",2
"1966",5
"1967",3
"1968",14
"1969",16
"1970",9
"1971",11
"1972",12
"1973",8
"1974",3
"1975",10
"1976",2
"1977",4
"1978",11
"1979",8
"1980",4
"1981",10
"1982",12
"1983",5
"1984",9
"1985",11
"1986",13
"1987",6
"1988",9
"1989",3
"1990",20
"1991",6
"1992",7
"1993",1
"1994",14
"1995",13
"1996",6
"1997",12
"1998",9
"1999",2
"2000",4
"2001",9
"2002",20
"2003",11
"2004",8
"2005",15
"2006",3
"2007",15
"2008",14
"2009",4
"2010",3
"2011",4
"2012",7
"2013",8
"2014",10
"2015",4
"2016",1
"2017",8
"2018",10
"2019",17
"2020",9
"2021",11
"2022",9
"2023",2
"2024",4
"2025",5
"2026",10
"2027",3
"2028",3
"2029",13
"2030",1
"2031",2
"2032",7
"2033",10
"2034",3
"2035",5
"2036",4
"2037",13
"2038",17
"2039",10
"2040",10
"2041",14
"2042",8
"2043",5
"2044",11
"2045",3
"2046",3
"2047",11
"2048",7
"2049",5
"2050",10
"2051",11
"2052",5
"2053",10
"2054",13
"2055",14
"2056",5
"2057",10
"2058",2
"2059",19
"2060",10
"2061",7
"2062",5
"2063",15
"2064",12
"2065",6
"2066",14
"2067",7
"2068",5
"2069",7
"2070",9
"2071",20
"2072",11
"2073",7
"2074",16
"2075",4
"2076",14
"2077",14
"2078",4
"2079",2
"2080",4
"2081",9
"2082",9
"2083",9
"2084",3
"2085",2
"2086",8
"2087",9
"2088",19
"2089",11
"2090",12
"2091",7
"2092",2
"2093",5
"2094",7
"2095",10
"2096",4
"2097",5
"2098",12
"2099",1
"2100",2
"2101",7
"2102",10
"2103",3
"2104",5
"2105",3
"2106",13
"2107",17
"2108",10
"2109",10
"2110",14
"2111",8
"2112",7
"2113",12
"2114",3
"2115",1
"2116",9
"2117",5
"2118",6
"2119",11
"2120",14
"2121",6
"2122",9
"2123",13
"2124",15
"2125",2
"2126",12
"2127",1
"2128",21
"2129",8
"2130",6
"2131",7
"2132",14
"2133",11
"2134",6
"2135",14
"2136",5
"2137",4
"2138",6
"2139",8
"2140",20
"2141",11
"2142",7
"2143",16
"2144",4
"2145",15
"2146",14
"2147",4
"2148",2
"2149",6
"2150",8
"2151",8
"2152",10
"2153",5
"2154",2
"2155",8
"2156",10
"2157",20
"2158",11
"2159",11
"2160",7
"2161",2
"2162",5
"2163",4
"2164",8
"2165",5
"2166",5
"2167",12
"2168",3
"2169",2
"2170",5
"2171",8
"2172",3
"2173",6
"2174",2
"2175",9
"2176",14
"2177",12
"2178",10
"2179",15
"2180",7
"2181",8
"2182",11
"2183",1
"2184",3
"2185",9
"2186",6
"2187",7
"2188",9
"2189",15
"2190",4
"2191",8
"2192",14
"2193",14
"2194",3
"2195",11
"2196",1
"2197",21
"2198",8
"2199",5
"2200",4
"2201",14
"2202",11
"2203",7
"2204",10
"2205",6
"2206",4
"2207",4
"2208",7
"2209",20
"2210",8
"2211",6
"2212",15
"2213",6
"2214",16
"2215",13
"2216",4
"2217",2
"2218",4
"2219",6
"2220",8
"2221",10
"2222",3
"2223",2
"2224",5
"2225",11
"2226",19
"2227",11
"2228",13
"2229",8
"2230",4
"2231",3
"2232",2
"2233",6
"2234",7
"2235",5
"2236",14
"2237",4
"2238",2
"2239",6
"2240",9
"2241",1
"2242",6
"2243",2
"2244",8
"2245",13
"2246",11
"2247",10
"2248",14
"2249",4
"2250",5
"2251",12
"2252",2
"2253",2
"2254",11
"2255",4
"2256",6
"2257",7
"2258",19
"2259",4
"2260",8
"2261",15
"2262",14
"2263",3
"2264",12
"2265",2
"2266",20
"2267",8
"2268",4
"2269",7
"2270",14
"2271",9
"2272",6
"2273",8
"2274",6
"2275",4
"2276",2
"2277",8
"2278",21
"2279",6
"2280",7
"2281",15
"2282",4
"2283",17
"2284",13
"2285",2
"2286",1
"2287",6
"2288",8
"2289",7
"2290",10
"2291",4
"2292",1
"2293",5
"2294",9
"2295",17
"2296",12
"2297",14
"2298",6
"2299",3
"2300",3
"2301",3
"2302",5
"2303",4
"2304",3
"2305",10
"2306",3
"2307",2
"2308",4
"2309",9
"2310",4
"2311",8
"2312",3
"2313",9
"2314",15
"2315",9
"2316",8
"2317",14
"2318",4
"2319",6
"2320",12
"2321",1
"2322",1
"2323",8
"2324",4
"2325",6
"2326",8
"2327",17
"2328",5
"2329",9
"2330",14
"2331",14
"2332",4
"2333",11
"2334",4
"2335",17
"2336",11
"2337",5
"2338",7
"2339",15
"2340",11
"2341",8
"2342",10
"2343",5
"2344",4
"2345",1
"2346",8
"2347",22
"2348",6
"2349",9
"2350",16
"2351",4
"2352",18
"2353",15
"2354",2
"2355",2
"2356",7
"2357",9
"2358",5
"2359",12
"2360",3
"2361",1
"2362",5
"2363",10
"2364",18
"2365",12
"2366",15
"2367",4
"2368",4
"2369",1
"2370",2
"2371",5
"2372",4
"2373",2
"2374",11
"2375",5
"2376",2
"2377",2
"2378",9
"2379",5
"2380",10
"2381",5
"2382",9
"2383",15
"2384",9
"2385",8
"2386",16
"2387",4
"2388",5
"2389",11
"2390",2
"2391",2
"2392",6
"2393",3
"2394",6
"2395",8
"2396",16
"2397",6
"2398",10
"2399",12
"2400",15
"2401",6
"2402",11
"2403",3
"2404",17
"2405",11
"2406",5
"2407",6
"2408",15
"2409",12
"2410",7
"2411",8
"2412",5
"2413",3
"2414",2
"2415",12
"2416",22
"2417",5
"2418",12
"2419",15
"2420",2
"2421",19
"2422",17
"2423",3
"2424",3
"2425",9
"2426",9
"2427",2
"2428",12
"2429",3
"2430",4
"2431",5
"2432",10
"2433",18
"2434",14
"2435",14
"2436",5
"2437",2
"2438",4
"2439",2
"2440",7
"2441",5
"2442",5
"2443",12
"2444",5
"2445",4
"2446",4
"2447",7
"2448",5
"2449",9
"2450",5
"2451",10
"2452",15
"2453",8
"2454",7
"2455",17
"2456",3
"2457",4
"2458",10
"2459",2
"2460",4
"2461",7
"2462",3
"2463",6
"2464",7
"2465",14
"2466",6
"2467",7
"2468",10
"2469",13
"2470",4
"2471",9
"2472",6
"2473",19
"2474",12
"2475",5
"2476",6
"2477",17
"2478",12
"2479",6
"2480",9
"2481",2
"2482",2
"2483",1
"2484",10
"2485",23
"2486",4
"2487",13
"2488",14
"2489",2
"2490",18
"2491",17
"2492",3
"2493",2
"2494",8
"2495",10
"2496",2
"2497",12
"2498",2
