"","x"
"1",0.110192001563795
"2",0.110192001563795
"3",0.11515030862409
"4",0.11515030862409
"5",0.11515030862409
"6",0.11515030862409
"7",0.11515030862409
"8",0.11515030862409
"9",0.11515030862409
"10",0.11515030862409
"11",0.11515030862409
"12",0.113885857778876
"13",0.113885857778876
"14",0.113885857778876
"15",0.114178105974306
"16",0.115990139695132
"17",0.115990139695132
"18",0.115990139695132
"19",0.115990139695132
"20",0.115990139695132
"21",0.115990139695132
"22",0.115990139695132
"23",0.115990139695132
"24",0.115990139695132
"25",0.115990139695132
"26",0.115799907402697
"27",0.115799907402697
"28",0.115799907402697
"29",0.115799907402697
"30",0.106504686439983
"31",0.106504686439983
"32",0.106504686439983
"33",0.107913135807093
"34",0.107913135807093
"35",0.107913135807093
"36",0.108075844693592
"37",0.108075844693592
"38",0.108075844693592
"39",0.108075844693592
"40",0.104506717064891
"41",0.104506717064891
"42",0.104506717064891
"43",0.104506717064891
"44",0.104506717064891
"45",0.104506717064891
"46",0.104506717064891
"47",0.104506717064891
"48",0.104506717064891
"49",0.104506717064891
"50",0.115191873548736
"51",0.115191873548736
"52",0.116115378632819
"53",0.110431436468935
"54",0.110431436468935
"55",0.114532697517013
"56",0.114532697517013
"57",0.109860385890795
"58",0.109860385890795
"59",0.109860385890795
"60",0.109860385890795
"61",0.109860385890795
"62",0.109860385890795
"63",0.109860385890795
"64",0.103543335881012
"65",0.103485306505035
"66",0.103485306505035
"67",0.103485306505035
"68",0.106312033617517
"69",0.106312033617517
"70",0.106312033617517
"71",0.105168368407737
"72",0.105168368407737
"73",0.105168368407737
"74",0.105168368407737
"75",0.105168368407737
"76",0.105168368407737
"77",0.105168368407737
"78",0.104051630956175
"79",0.104051630956175
"80",0.104051630956175
"81",0.104051630956175
"82",0.106637867526562
"83",0.106637867526562
"84",0.106637867526562
"85",0.106637867526562
"86",0.108512093425586
"87",0.108512093425586
"88",0.108512093425586
"89",0.10995593722575
"90",0.10675477381185
"91",0.10675477381185
"92",0.10675477381185
"93",0.10675477381185
"94",0.10675477381185
"95",0.105368326679647
"96",0.10460370626037
"97",0.10460370626037
"98",0.10460370626037
"99",0.10460370626037
"100",0.106751647357773
"101",0.106751647357773
"102",0.104146256890524
"103",0.104146256890524
"104",0.104146256890524
"105",0.104146256890524
"106",0.104146256890524
"107",0.104146256890524
"108",0.110467253745785
"109",0.110467253745785
"110",0.111611358777197
"111",0.111611358777197
"112",0.117718769239347
"113",0.117500164296897
"114",0.117500164296897
"115",0.117500164296897
"116",0.117500164296897
"117",0.117500164296897
"118",0.117500164296897
"119",0.117500164296897
"120",0.117500164296897
"121",0.117500164296897
"122",0.117500164296897
"123",0.117500164296897
"124",0.118688608858886
"125",0.118688608858886
"126",0.118688608858886
"127",0.111194508303476
"128",0.111194508303476
"129",0.114304394365207
"130",0.114304394365207
"131",0.114304394365207
"132",0.115768706140207
"133",0.115768706140207
"134",0.115768706140207
"135",0.115768706140207
"136",0.115768706140207
"137",0.115768706140207
"138",0.115768706140207
"139",0.115768706140207
"140",0.115768706140207
"141",0.115768706140207
"142",0.115768706140207
"143",0.115768706140207
"144",0.115768706140207
"145",0.115768706140207
"146",0.115768706140207
"147",0.115768706140207
"148",0.115768706140207
"149",0.115768706140207
"150",0.119073059162157
"151",0.119073059162157
"152",0.119073059162157
"153",0.116629766980677
"154",0.116629766980677
"155",0.116629766980677
"156",0.113655608536884
"157",0.113655608536884
"158",0.119824310455036
"159",0.121220654643906
"160",0.122325058273523
"161",0.116143724339773
"162",0.114132154942347
"163",0.114132154942347
"164",0.114132154942347
"165",0.114132154942347
"166",0.114132154942347
"167",0.114988850584739
"168",0.114988850584739
"169",0.114988850584739
"170",0.114988850584739
"171",0.114988850584739
"172",0.111866334083963
"173",0.111866334083963
"174",0.111866334083963
"175",0.111866334083963
"176",0.110117572959906
"177",0.110117572959906
"178",0.110117572959906
"179",0.110117572959906
"180",0.110117572959906
"181",0.101246126459741
"182",0.101246126459741
"183",0.101246126459741
"184",0.101246126459741
"185",0.101246126459741
"186",0.100100909262344
"187",0.100100909262344
