"","x"
"1",0.704641724689722
"2",0.704641724689722
"3",0.704641724689722
"4",2.5583838795154
"5",2.5583838795154
"6",2.5583838795154
"7",2.5583838795154
"8",2.5583838795154
"9",2.5583838795154
"10",2.5583838795154
"11",2.5583838795154
"12",2.5583838795154
"13",2.5583838795154
"14",2.5583838795154
"15",2.5583838795154
"16",2.5583838795154
"17",2.5583838795154
"18",3.80652751934531
"19",3.80652751934531
"20",3.0525273993013
"21",38.8890115904733
"22",38.8890115904733
"23",38.8890115904733
"24",38.8890115904733
"25",38.8890115904733
"26",38.8890115904733
"27",38.8890115904733
"28",38.8890115904733
"29",38.8890115904733
"30",38.8890115904733
"31",38.8890115904733
"32",38.8890115904733
"33",31.1652789417417
"34",31.1652789417417
"35",31.1652789417417
"36",31.1652789417417
"37",31.1652789417417
"38",31.1652789417417
"39",31.1652789417417
"40",31.1652789417417
"41",31.1652789417417
"42",31.1652789417417
"43",27.3256337776219
"44",27.3256337776219
"45",27.3256337776219
"46",27.3256337776219
"47",19.4715711102813
"48",19.4715711102813
"49",19.4715711102813
"50",2.35357819574666
"51",2.35357819574666
"52",1.07662424845467
"53",1.07662424845467
"54",1.07662424845467
"55",1.07662424845467
"56",1.07662424845467
"57",1.07662424845467
"58",1.07662424845467
"59",1.07662424845467
"60",1.07662424845467
"61",1.07662424845467
"62",1.07662424845467
"63",1.07662424845467
"64",1.07662424845467
"65",1.07662424845467
"66",1.07662424845467
"67",1.07662424845467
"68",1.07662424845467
"69",1.07662424845467
"70",1.07662424845467
"71",0.270365593297464
"72",0.270365593297464
"73",0.270365593297464
"74",0.270365593297464
"75",0.89806107773166
"76",0.89806107773166
"77",0.89806107773166
"78",0.89806107773166
"79",0.89806107773166
"80",0.89806107773166
"81",0.89806107773166
"82",0.89806107773166
"83",0.89806107773166
"84",2.58024330502786
"85",2.58024330502786
"86",2.58024330502786
"87",2.58024330502786
"88",2.58024330502786
"89",2.58024330502786
"90",2.58024330502786
"91",2.58024330502786
"92",2.58024330502786
"93",2.58024330502786
"94",2.58024330502786
"95",2.58024330502786
"96",2.58024330502786
"97",2.58024330502786
"98",2.58024330502786
"99",2.58024330502786
"100",2.58024330502786
"101",2.58024330502786
"102",2.58024330502786
"103",2.58024330502786
"104",2.58024330502786
"105",6.47902211576362
"106",6.47902211576362
"107",6.47902211576362
"108",6.47902211576362
"109",6.47902211576362
"110",6.47902211576362
"111",6.47902211576362
"112",6.47902211576362
"113",6.47902211576362
"114",6.47902211576362
"115",6.47902211576362
"116",0.633723751328181
"117",0.633723751328181
"118",0.633723751328181
"119",0.633723751328181
"120",0.633723751328181
"121",0.633723751328181
"122",0.633723751328181
"123",0.633723751328181
"124",0.633723751328181
"125",0.633723751328181
"126",0.633723751328181
"127",0.633723751328181
"128",0.633723751328181
"129",1.05312543931739
"130",1.05312543931739
"131",1.05312543931739
"132",1.05312543931739
"133",2.25208432868372
"134",2.25208432868372
"135",2.25208432868372
"136",2.25208432868372
"137",3.43872024743861
"138",3.43872024743861
"139",3.43872024743861
"140",3.43872024743861
"141",3.43872024743861
"142",3.43872024743861
"143",3.43872024743861
"144",3.43872024743861
"145",3.43872024743861
"146",3.43872024743861
"147",3.43872024743861
"148",3.43872024743861
"149",3.43872024743861
"150",3.43872024743861
"151",3.43872024743861
"152",4.87989907270127
"153",4.87989907270127
"154",3.0568344437313
"155",3.0568344437313
"156",0.776559019675316
"157",0.776559019675316
"158",0.776559019675316
"159",0.776559019675316
"160",0.776559019675316
"161",0.776559019675316
"162",0.776559019675316
"163",0.776559019675316
"164",0.776559019675316
