"","x"
"1",0.153718667650079
"2",0.158207864011919
"3",0.158581067547857
"4",0.158581067547857
"5",0.158581067547857
"6",0.159491852706177
"7",0.161322426475185
"8",0.161322426475185
"9",0.167013720420413
"10",0.167013720420413
"11",0.168130042855165
"12",0.168130042855165
"13",0.168130042855165
"14",0.168130042855165
"15",0.168130042855165
"16",0.167594058216406
"17",0.167594058216406
"18",0.167594058216406
"19",0.167921738456771
"20",0.167921738456771
"21",0.167921738456771
"22",0.167921738456771
"23",0.167921738456771
"24",0.167921738456771
"25",0.167921738456771
"26",0.167921738456771
"27",0.167921738456771
"28",0.167921738456771
"29",0.167921738456771
"30",0.170085118977677
"31",0.170085118977677
"32",0.170085118977677
"33",0.170085118977677
"34",0.170085118977677
"35",0.170085118977677
"36",0.170085118977677
"37",0.175067125338424
"38",0.174216643416976
"39",0.174216643416976
"40",0.174216643416976
"41",0.173785339006089
"42",0.173785339006089
"43",0.173785339006089
"44",0.173785339006089
"45",0.173028502570851
"46",0.173028502570851
"47",0.173028502570851
"48",0.173028502570851
"49",0.173028502570851
"50",0.173028502570851
"51",0.176815947312661
"52",0.176089855642674
"53",0.176089855642674
"54",0.176089855642674
"55",0.176089855642674
"56",0.176089855642674
"57",0.17959898664101
"58",0.17959898664101
"59",0.17959898664101
"60",0.17959898664101
"61",0.17959898664101
"62",0.17959898664101
"63",0.179426480527891
"64",0.179426480527891
"65",0.175560496522648
"66",0.175560496522648
"67",0.175560496522648
"68",0.178566693136328
"69",0.178566693136328
"70",0.183434938910779
"71",0.181856481542284
"72",0.181856481542284
"73",0.181856481542284
"74",0.181856481542284
"75",0.181856481542284
"76",0.181856481542284
"77",0.181856481542284
"78",0.183820057156038
"79",0.183820057156038
"80",0.183820057156038
"81",0.183820057156038
"82",0.186249820887347
"83",0.186249820887347
"84",0.189133701815286
"85",0.189133701815286
"86",0.189133701815286
"87",0.189133701815286
"88",0.189133701815286
"89",0.189133701815286
"90",0.189133701815286
"91",0.189133701815286
"92",0.189133701815286
"93",0.189133701815286
"94",0.189133701815286
"95",0.189133701815286
"96",0.189133701815286
"97",0.189496363190476
"98",0.189496363190476
"99",0.189496363190476
"100",0.189496363190476
"101",0.189496363190476
"102",0.189496363190476
"103",0.192145178301782
"104",0.192145178301782
"105",0.192145178301782
"106",0.192145178301782
"107",0.192145178301782
"108",0.193027032547356
"109",0.193027032547356
"110",0.193027032547356
"111",0.193027032547356
"112",0.193027032547356
"113",0.193027032547356
"114",0.193027032547356
"115",0.193027032547356
"116",0.193027032547356
"117",0.193027032547356
"118",0.190991573831063
"119",0.190991573831063
"120",0.190991573831063
"121",0.190991573831063
"122",0.190991573831063
"123",0.190991573831063
"124",0.190991573831063
"125",0.190991573831063
"126",0.191051849152659
"127",0.191051849152659
"128",0.191051849152659
"129",0.191051849152659
"130",0.191051849152659
"131",0.191051849152659
"132",0.193480175338489
"133",0.193480175338489
"134",0.193480175338489
"135",0.193480175338489
"136",0.193480175338489
"137",0.193480175338489
"138",0.193480175338489
"139",0.193480175338489
"140",0.196538498599989
"141",0.196538498599989
"142",0.196538498599989
"143",0.196148515439335
"144",0.196148515439335
"145",0.197976784841945
"146",0.197976784841945
"147",0.199567922937105
"148",0.199567922937105
"149",0.199567922937105
"150",0.199567922937105
"151",0.199567922937105
"152",0.199567922937105
"153",0.199567922937105
"154",0.199567922937105
"155",0.199588077312478
"156",0.199588077312478
"157",0.199588077312478
"158",0.199588077312478
"159",0.199588077312478
"160",0.199588077312478
"161",0.199588077312478
"162",0.199588077312478
"163",0.199588077312478
"164",0.199920200515408
"165",0.200525967599723
"166",0.200525967599723
"167",0.200525967599723
"168",0.200547333812452
"169",0.200547333812452
"170",0.200547333812452
"171",0.200547333812452
"172",0.201723250680806
"173",0.201723250680806
"174",0.201723250680806
"175",0.205780272260825
"176",0.205780272260825
