"","x"
"864",5
"865",6
"866",7
"867",7
"868",13
"869",5
"870",8
"871",10
"872",4
"873",3
"874",9
"875",8
"876",5
"877",3
"878",8
"879",6
"880",2
"881",9
"882",10
"883",4
"884",5
"885",4
"886",11
"887",10
"888",11
"889",2
"890",6
"891",4
"892",2
"893",5
"894",11
"895",14
"896",6
"897",9
"898",9
"899",7
"900",5
"901",4
"902",7
"903",7
"904",12
"905",9
"906",7
"907",11
"908",10
"909",6
"910",10
"911",4
"912",7
"913",7
"914",7
"915",5
"916",2
"917",10
"918",11
"919",6
"920",8
"921",6
"922",4
"923",10
"924",9
"925",9
"926",11
"927",7
"928",8
"929",5
"930",12
"931",8
"932",5
"933",6
"934",6
"935",7
"936",8
"937",13
"938",5
"939",8
"940",10
"941",3
"942",3
"943",9
"944",8
"945",4
"946",4
"947",8
"948",8
"949",2
"950",11
"951",10
"952",4
"953",4
"954",5
"955",11
"956",11
"957",10
"958",1
"959",7
"960",4
"961",2
"962",5
"963",12
"964",14
"965",6
"966",9
"967",9
"968",8
"969",6
"970",5
"971",7
"972",6
"973",12
"974",8
"975",7
"976",11
"977",10
"978",7
"979",10
"980",4
"981",5
"982",7
"983",7
"984",5
"985",2
"986",11
"987",11
"988",6
"989",9
"990",6
"991",3
"992",10
"993",9
"994",10
"995",11
"996",7
"997",8
"998",5
"999",13
"1000",8
"1001",4
"1002",6
"1003",5
"1004",7
"1005",7
"1006",13
"1007",6
"1008",8
"1009",11
"1010",3
"1011",4
"1012",9
"1013",8
"1014",5
"1015",4
"1016",8
"1017",8
"1018",2
"1019",11
"1020",10
"1021",4
"1022",4
"1023",5
"1024",11
"1025",11
"1026",11
"1027",1
"1028",7
"1029",3
"1030",2
"1031",5
"1032",12
"1033",14
"1034",7
"1035",10
"1036",11
"1037",8
"1038",7
"1039",6
"1040",7
"1041",6
"1042",11
"1043",8
"1044",7
"1045",9
"1046",10
"1047",7
"1048",9
"1049",5
"1050",5
"1051",7
"1052",7
"1053",5
"1054",3
"1055",11
"1056",12
"1057",7
"1058",10
"1059",6
"1060",3
"1061",10
"1062",9
"1063",10
"1064",11
"1065",7
"1066",7
"1067",5
"1068",13
"1069",8
"1070",4
"1071",6
"1072",5
"1073",7
"1074",6
"1075",13
"1076",7
"1077",7
"1078",12
"1079",4
"1080",4
"1081",9
"1082",8
"1083",6
"1084",4
"1085",7
"1086",6
"1087",3
"1088",10
"1089",11
"1090",4
"1091",4
"1092",5
"1093",10
"1094",11
"1095",11
"1096",1
"1097",9
"1098",3
"1099",2
"1100",5
"1101",11
"1102",14
"1103",6
"1104",10
"1105",11
"1106",9
"1107",7
"1108",7
"1109",6
"1110",6
"1111",10
"1112",7
"1113",7
"1114",9
"1115",10
"1116",7
"1117",9
"1118",5
"1119",5
"1120",7
"1121",8
"1122",5
"1123",3
"1124",11
"1125",12
"1126",8
"1127",9
"1128",7
"1129",3
"1130",9
"1131",10
"1132",11
"1133",8
"1134",8
"1135",7
"1136",5
"1137",13
"1138",8
"1139",4
"1140",5
"1141",4
"1142",8
"1143",7
"1144",14
"1145",8
"1146",8
"1147",12
"1148",4
"1149",3
"1150",9
"1151",8
"1152",4
"1153",4
"1154",7
"1155",6
"1156",3
"1157",11
"1158",11
"1159",4
"1160",5
"1161",5
"1162",10
"1163",11
"1164",10
"1165",1
"1166",9
"1167",3
"1168",2
"1169",4
"1170",11
"1171",13
"1172",6
"1173",10
"1174",12
"1175",7
"1176",8
"1177",6
"1178",6
"1179",5
"1180",10
"1181",8
"1182",8
"1183",10
"1184",9
"1185",7
"1186",9
"1187",6
"1188",5
"1189",6
"1190",8
"1191",6
"1192",4
"1193",10
"1194",12
"1195",8
"1196",10
"1197",7
"1198",3
"1199",10
"1200",11
"1201",11
"1202",8
"1203",7
"1204",6
"1205",5
"1206",12
"1207",8
"1208",4
"1209",6
"1210",4
"1211",9
"1212",6
"1213",14
"1214",8
"1215",8
"1216",12
"1217",4
"1218",3
"1219",9
"1220",8
"1221",4
"1222",4
"1223",8
"1224",6
"1225",4
"1226",11
"1227",11
"1228",5
"1229",5
"1230",5
"1231",11
"1232",10
"1233",10
"1234",1
"1235",9
"1236",5
"1237",2
"1238",4
"1239",11
"1240",11
"1241",6
"1242",11
"1243",13
"1244",7
"1245",8
"1246",5
"1247",7
"1248",6
"1249",11
"1250",8
"1251",9
"1252",11
"1253",9
"1254",7
"1255",10
"1256",4
"1257",5
"1258",6
"1259",8
"1260",6
"1261",3
"1262",10
"1263",12
"1264",8
"1265",10
"1266",7
"1267",5
"1268",9
"1269",11
"1270",11
"1271",8
"1272",8
"1273",6
"1274",5
"1275",11
"1276",8
"1277",4
"1278",7
"1279",5
"1280",9
"1281",7
"1282",14
"1283",8
"1284",10
"1285",12
"1286",4
"1287",3
"1288",9
"1289",8
"1290",4
"1291",4
"1292",8
"1293",6
"1294",5
"1295",10
"1296",12
"1297",5
"1298",5
"1299",5
"1300",11
"1301",10
"1302",10
"1303",1
"1304",9
"1305",5
"1306",2
"1307",4
"1308",11
"1309",12
"1310",6
"1311",12
"1312",12
"1313",7
"1314",9
"1315",6
"1316",8
"1317",6
"1318",11
"1319",8
"1320",9
"1321",11
"1322",11
"1323",8
"1324",12
"1325",4
"1326",6
"1327",8
"1328",8
"1329",6
"1330",3
"1331",10
"1332",10
"1333",7
"1334",9
"1335",6
"1336",4
"1337",9
"1338",14
"1339",11
"1340",9
"1341",9
"1342",6
"1343",6
"1344",12
"1345",7
"1346",5
"1347",6
"1348",5
"1349",9
"1350",5
"1351",13
"1352",8
"1353",10
"1354",12
"1355",6
"1356",3
"1357",8
"1358",8
"1359",4
"1360",3
"1361",8
"1362",6
"1363",5
"1364",11
"1365",12
"1366",5
"1367",4
"1368",5
"1369",11
"1370",10
"1371",9
"1372",2
"1373",8
"1374",4
"1375",3
"1376",4
"1377",11
"1378",12
"1379",6
"1380",12
"1381",11
"1382",7
"1383",8
"1384",5
"1385",8
"1386",6
"1387",11
"1388",8
"1389",7
"1390",11
"1391",10
"1392",8
"1393",12
"1394",4
"1395",7
"1396",7
"1397",8
"1398",7
"1399",3
"1400",11
"1401",9
"1402",7
"1403",9
"1404",6
"1405",4
"1406",9
"1407",13
"1408",12
"1409",10
"1410",8
"1411",5
"1412",6
"1413",12
"1414",7
"1415",5
"1416",5
"1417",6
"1418",10
"1419",5
"1420",13
"1421",8
"1422",11
"1423",12
"1424",6
"1425",3
"1426",9
"1427",7
"1428",5
"1429",3
"1430",8
"1431",6
"1432",4
"1433",10
"1434",13
"1435",5
"1436",4
"1437",4
"1438",11
"1439",11
"1440",9
"1441",1
"1442",8
"1443",4
"1444",3
"1445",5
"1446",10
"1447",12
"1448",6
"1449",11
"1450",11
"1451",7
"1452",8
"1453",5
"1454",8
"1455",6
"1456",11
"1457",8
"1458",7
"1459",11
"1460",10
"1461",8
"1462",12
"1463",3
"1464",6
"1465",7
"1466",8
"1467",6
"1468",3
"1469",11
"1470",9
"1471",7
"1472",8
"1473",6
"1474",4
"1475",9
"1476",13
"1477",12
"1478",10
"1479",8
"1480",5
"1481",6
"1482",12
"1483",7
"1484",5
"1485",7
"1486",6
"1487",11
"1488",5
"1489",14
"1490",8
"1491",9
"1492",12
"1493",6
"1494",4
"1495",10
"1496",7
"1497",6
"1498",4
"1499",8
"1500",6
"1501",4
"1502",11
"1503",13
"1504",5
"1505",5
"1506",5
"1507",11
"1508",11
"1509",10
"1510",1
"1511",9
"1512",4
"1513",2
"1514",4
"1515",9
"1516",12
"1517",6
"1518",9
"1519",12
"1520",7
"1521",8
"1522",5
"1523",8
"1524",6
"1525",13
"1526",8
"1527",7
"1528",11
"1529",9
"1530",8
"1531",13
"1532",3
"1533",7
"1534",7
"1535",8
"1536",6
"1537",3
"1538",10
"1539",9
"1540",7
"1541",8
"1542",6
"1543",5
"1544",10
"1545",13
"1546",11
"1547",10
"1548",7
"1549",6
"1550",8
"1551",13
"1552",8
"1553",5
"1554",7
"1555",6
"1556",11
"1557",5
"1558",14
"1559",7
"1560",8
"1561",11
"1562",7
"1563",5
"1564",10
"1565",6
"1566",6
"1567",3
"1568",8
"1569",6
"1570",5
"1571",11
"1572",12
"1573",5
"1574",4
"1575",5
"1576",14
"1577",11
"1578",10
"1579",1
"1580",8
"1581",5
"1582",2
"1583",3
"1584",10
"1585",12
"1586",7
"1587",9
"1588",11
"1589",7
"1590",8
"1591",5
"1592",7
"1593",6
"1594",13
"1595",8
"1596",7
"1597",10
"1598",9
"1599",8
"1600",12
"1601",3
"1602",7
"1603",6
"1604",7
"1605",5
"1606",4
"1607",11
"1608",10
"1609",7
"1610",9
"1611",6
"1612",4
"1613",12
"1614",13
"1615",11
"1616",10
"1617",7
"1618",7
"1619",8
"1620",12
"1621",8
"1622",6
"1623",7
"1624",5
"1625",14
"1626",6
"1627",14
"1628",6
"1629",9
"1630",12
"1631",8
"1632",5
"1633",10
"1634",6
"1635",4
"1636",3
"1637",7
"1638",6
"1639",6
"1640",11
"1641",12
"1642",4
"1643",4
"1644",5
"1645",14
"1646",12
"1647",10
"1648",1
"1649",8
"1650",4
"1651",2
"1652",3
"1653",11
"1654",12
"1655",9
"1656",9
"1657",10
"1658",7
"1659",7
"1660",4
"1661",8
"1662",7
"1663",13
"1664",7
"1665",10
"1666",10
"1667",9
"1668",8
"1669",12
"1670",4
"1671",7
"1672",7
"1673",6
"1674",5
"1675",4
"1676",11
"1677",10
"1678",7
"1679",9
"1680",7
"1681",4
"1682",12
"1683",13
"1684",11
"1685",11
"1686",7
"1687",7
"1688",8
"1689",12
"1690",8
"1691",6
"1692",7
"1693",4
"1694",14
"1695",6
"1696",14
"1697",6
"1698",9
"1699",12
"1700",8
"1701",5
"1702",10
"1703",6
"1704",5
"1705",4
"1706",7
"1707",7
"1708",6
"1709",12
"1710",11
"1711",3
"1712",4
"1713",5
"1714",14
"1715",11
"1716",9
"1717",1
"1718",8
"1719",4
"1720",2
"1721",3
"1722",11
"1723",12
"1724",8
"1725",9
"1726",10
"1727",7
"1728",7
"1729",5
"1730",8
"1731",7
"1732",11
"1733",7
"1734",10
"1735",10
"1736",9
"1737",8
"1738",11
"1739",4
"1740",8
"1741",6
"1742",6
"1743",5
"1744",4
"1745",11
"1746",10
"1747",7
"1748",10
"1749",7
"1750",5
"1751",11
"1752",13
"1753",11
"1754",11
"1755",7
"1756",8
"1757",8
"1758",12
"1759",8
"1760",5
"1761",7
"1762",4
"1763",15
"1764",6
"1765",15
"1766",6
"1767",7
"1768",11
"1769",10
"1770",5
"1771",11
"1772",6
"1773",6
"1774",4
"1775",7
"1776",5
"1777",5
"1778",12
"1779",11
"1780",3
"1781",4
"1782",5
"1783",14
"1784",11
"1785",9
"1786",3
"1787",7
"1788",5
"1789",2
"1790",5
"1791",11
"1792",12
"1793",8
"1794",8
"1795",11
"1796",7
"1797",9
"1798",5
"1799",8
"1800",6
"1801",10
"1802",7
"1803",10
"1804",10
"1805",9
"1806",7
"1807",11
"1808",3
"1809",8
"1810",6
"1811",6
"1812",6
"1813",3
"1814",11
"1815",11
"1816",7
"1817",10
"1818",7
"1819",5
"1820",10
"1821",13
"1822",12
"1823",11
"1824",7
"1825",8
"1826",8
"1827",12
"1828",8
"1829",6
"1830",7
"1831",4
"1832",15
"1833",7
"1834",15
"1835",6
"1836",7
"1837",11
"1838",10
"1839",4
"1840",11
"1841",6
"1842",6
"1843",5
"1844",7
"1845",6
"1846",6
"1847",12
"1848",12
"1849",3
"1850",4
"1851",6
"1852",14
"1853",11
"1854",10
"1855",1
"1856",7
"1857",4
"1858",2
"1859",5
"1860",12
"1861",12
"1862",8
"1863",8
"1864",13
"1865",7
"1866",9
"1867",6
"1868",7
"1869",7
"1870",10
"1871",8
"1872",10
"1873",11
"1874",10
"1875",7
"1876",13
"1877",4
"1878",8
"1879",6
"1880",6
"1881",5
"1882",3
"1883",11
"1884",11
"1885",8
"1886",10
"1887",7
"1888",6
"1889",10
"1890",13
"1891",12
"1892",11
"1893",9
"1894",8
"1895",8
"1896",12
"1897",9
"1898",6
"1899",7
"1900",6
"1901",15
"1902",9
"1903",15
"1904",6
"1905",8
"1906",9
"1907",10
"1908",4
"1909",10
"1910",7
"1911",6
"1912",6
"1913",9
"1914",5
"1915",7
"1916",12
"1917",12
"1918",4
"1919",4
"1920",7
"1921",14
"1922",10
"1923",11
"1924",1
"1925",7
"1926",4
"1927",3
"1928",5
"1929",12
"1930",14
"1931",7
"1932",8
"1933",13
"1934",7
"1935",6
"1936",6
"1937",8
"1938",6
"1939",10
"1940",9
"1941",12
"1942",11
"1943",11
"1944",8
"1945",13
"1946",4
"1947",8
"1948",6
"1949",5
"1950",4
"1951",3
"1952",11
"1953",11
"1954",8
"1955",12
"1956",7
"1957",6
"1958",9
"1959",13
"1960",13
"1961",11
"1962",8
"1963",7
"1964",9
"1965",13
"1966",9
"1967",7
"1968",7
"1969",5
"1970",15
"1971",9
"1972",15
"1973",6
"1974",8
"1975",10
"1976",9
"1977",5
"1978",10
"1979",6
"1980",3
"1981",8
"1982",8
"1983",6
"1984",6
"1985",12
"1986",12
"1987",4
"1988",4
"1989",7
"1990",14
"1991",9
"1992",11
"1993",2
"1994",7
"1995",5
"1996",3
"1997",6
"1998",12
"1999",14
"2000",8
"2001",9
"2002",13
"2003",8
"2004",6
"2005",7
"2006",8
"2007",6
"2008",12
"2009",10
"2010",12
"2011",11
"2012",11
"2013",8
"2014",13
"2015",4
"2016",9
"2017",7
"2018",6
"2019",4
"2020",5
"2021",11
"2022",10
"2023",8
"2024",12
"2025",7
"2026",6
"2027",9
"2028",11
"2029",12
"2030",12
"2031",8
"2032",7
"2033",8
"2034",13
"2035",9
"2036",6
"2037",5
"2038",5
"2039",15
"2040",10
"2041",14
"2042",6
"2043",8
"2044",10
"2045",8
"2046",6
"2047",11
"2048",6
"2049",3
"2050",7
"2051",8
"2052",7
"2053",7
"2054",13
"2055",11
"2056",4
"2057",5
"2058",7
"2059",14
"2060",9
"2061",11
"2062",1
"2063",7
"2064",5
"2065",4
"2066",8
"2067",12
"2068",14
"2069",8
"2070",10
"2071",14
"2072",9
"2073",6
"2074",5
"2075",8
"2076",6
"2077",11
"2078",10
"2079",12
"2080",11
"2081",9
"2082",8
"2083",13
"2084",4
"2085",8
"2086",6
"2087",7
"2088",5
"2089",4
"2090",10
"2091",9
"2092",8
"2093",11
"2094",7
"2095",6
"2096",10
"2097",11
"2098",12
"2099",12
"2100",8
"2101",7
"2102",8
"2103",14
"2104",9
"2105",6
"2106",5
"2107",5
"2108",13
"2109",10
"2110",14
"2111",7
"2112",8
"2113",10
"2114",8
"2115",6
"2116",10
"2117",6
"2118",4
"2119",6
"2120",8
"2121",6
"2122",5
"2123",13
"2124",13
"2125",4
"2126",6
"2127",7
"2128",14
"2129",9
"2130",11
"2131",1
"2132",8
"2133",5
"2134",3
"2135",8
"2136",12
"2137",14
"2138",9
"2139",10
"2140",13
"2141",10
"2142",6
"2143",5
"2144",7
"2145",6
"2146",11
"2147",9
"2148",10
"2149",11
"2150",9
"2151",8
"2152",13
"2153",5
"2154",8
"2155",7
"2156",8
"2157",6
"2158",2
"2159",10
"2160",9
"2161",7
"2162",11
"2163",6
"2164",6
"2165",8
"2166",12
"2167",12
"2168",13
"2169",8
"2170",4
"2171",9
"2172",13
"2173",9
"2174",6
"2175",6
"2176",5
"2177",14
"2178",9
"2179",14
"2180",8
"2181",7
"2182",10
"2183",8
"2184",6
"2185",12
"2186",6
"2187",3
"2188",7
"2189",7
"2190",6
"2191",5
"2192",12
"2193",12
"2194",4
"2195",7
"2196",7
"2197",15
"2198",9
"2199",11
"2200",1
"2201",9
"2202",6
"2203",3
"2204",8
"2205",12
"2206",14
"2207",9
"2208",11
"2209",12
"2210",10
"2211",6
"2212",5
"2213",8
"2214",7
"2215",10
"2216",9
"2217",10
"2218",12
"2219",10
"2220",8
"2221",13
"2222",5
"2223",7
"2224",8
"2225",9
"2226",7
"2227",3
"2228",10
"2229",9
"2230",7
"2231",13
"2232",6
"2233",6
"2234",8
"2235",12
"2236",13
"2237",14
"2238",6
"2239",4
"2240",9
"2241",13
"2242",9
"2243",5
"2244",6
"2245",5
"2246",13
"2247",9
"2248",14
"2249",8
"2250",9
"2251",11
"2252",7
"2253",6
"2254",11
"2255",6
"2256",3
"2257",7
"2258",7
"2259",7
"2260",4
"2261",11
"2262",13
"2263",5
"2264",6
"2265",7
"2266",15
"2267",11
"2268",11
"2269",1
"2270",8
"2271",7
"2272",2
"2273",10
"2274",12
"2275",14
"2276",8
"2277",11
"2278",13
"2279",10
"2280",5
"2281",4
"2282",9
"2283",7
"2284",11
"2285",8
"2286",9
"2287",12
"2288",8
"2289",8
"2290",13
"2291",8
"2292",8
"2293",9
"2294",9
"2295",6
"2296",3
"2297",9
"2298",9
"2299",6
"2300",13
"2301",6
"2302",6
"2303",10
"2304",13
"2305",13
"2306",15
"2307",6
"2308",4
"2309",9
"2310",14
"2311",9
"2312",5
"2313",6
"2314",5
"2315",13
"2316",9
"2317",14
"2318",9
"2319",10
"2320",11
"2321",7
"2322",6
"2323",11
"2324",6
"2325",3
"2326",6
"2327",7
"2328",6
"2329",5
"2330",12
"2331",11
"2332",4
"2333",6
"2334",8
"2335",16
"2336",11
"2337",11
"2338",1
"2339",8
"2340",7
"2341",3
"2342",9
"2343",12
"2344",13
"2345",8
"2346",11
"2347",14
"2348",9
"2349",5
"2350",6
"2351",8
"2352",9
"2353",10
"2354",8
"2355",9
"2356",13
"2357",8
"2358",8
"2359",13
"2360",8
"2361",8
"2362",8
"2363",8
"2364",6
"2365",4
"2366",9
"2367",9
"2368",6
"2369",13
"2370",7
"2371",6
"2372",10
"2373",11
"2374",13
"2375",14
"2376",7
"2377",4
"2378",9
"2379",14
"2380",9
"2381",5
"2382",6
"2383",5
"2384",13
"2385",8
"2386",15
"2387",8
"2388",10
"2389",11
"2390",7
"2391",6
"2392",11
"2393",6
"2394",4
"2395",7
"2396",8
"2397",5
"2398",4
"2399",12
"2400",12
"2401",4
"2402",5
"2403",8
"2404",14
"2405",11
"2406",11
"2407",2
"2408",8
"2409",7
"2410",3
"2411",8
"2412",9
"2413",13
"2414",7
"2415",11
"2416",13
"2417",10
"2418",5
"2419",6
"2420",8
"2421",9
"2422",10
"2423",7
"2424",9
"2425",13
"2426",8
"2427",8
"2428",13
"2429",7
"2430",7
"2431",9
"2432",8
"2433",6
"2434",5
"2435",10
"2436",9
"2437",6
"2438",12
"2439",6
"2440",6
"2441",10
"2442",12
"2443",12
"2444",13
"2445",7
"2446",5
"2447",9
"2448",14
"2449",8
"2450",5
"2451",5
"2452",4
"2453",11
"2454",9
"2455",16
"2456",8
"2457",10
"2458",11
"2459",7
"2460",7
"2461",10
"2462",6
"2463",4
"2464",6
"2465",8
"2466",6
"2467",3
"2468",10
"2469",12
"2470",5
"2471",7
"2472",7
"2473",16
"2474",11
"2475",12
"2476",1
"2477",7
"2478",6
"2479",3
"2480",8
"2481",9
"2482",14
"2483",7
"2484",12
"2485",13
"2486",10
"2487",5
"2488",5
"2489",8
"2490",8
"2491",10
"2492",8
"2493",9
"2494",13
"2495",8
"2496",8
"2497",13
"2498",8
